User ID Number,Gender,Seeking,Age,Profile Visits,Kisses,Fans,Country Name,Country Cordinates,User Country,City Cordinates,Last Known City Location,Location,lastOnlineDate,lastOnlineTime,User ID,Age Category
3321,F,M,25,273,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Karlsruhe,2015-04-19T11:54:25Z,1429444465,552a9d3a076ea1e43c8b4e0a,Late Twenties
3322,F,M,21,144,2,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,√âchallon,2015-04-26T09:09:33Z,1430039373,553567d7096ea14b4a8b4570,Early Twenties
3323,F,M,24,1,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,B√ºttelborn,2015-04-19T11:51:07Z,1429444267,5532e16de86da19c368b4a78,Early Twenties
3324,F,M,24,1029,38,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0339∞ N, 8.4253∞ E",Weggis,Wetzikon (ZH),2015-04-26T18:45:24Z,1430073924,552d4d96e96da1f9708b509a,Early Twenties
3325,F,M,22,1243,21,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-05-03T08:23:23Z,1430641403,552ac7620a6ea1a52d8b4807,Early Twenties
3326,F,M,20,1342,37,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.7580∞ N, 7.6280∞ E",Thun,Hochdorf,2015-04-26T07:11:11Z,1430032271,55391b2f140ba0be7a8b4b87,Early Twenties
3327,F,M,20,674,22,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Roussillon,2015-04-26T10:13:23Z,1430043203,552ad75bc66da1634e8b494a,Early Twenties
3328,F,M,23,825,24,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Z√ºrich,2015-04-26T18:51:52Z,1430074312,553ac34a180ba08c018b47c4,Early Twenties
3329,F,M,24,478,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Trierweiler,2015-04-19T11:51:47Z,1429444307,552adc73076ea1f0788b45de,Early Twenties
3330,F,M,25,353,17,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausanne,2015-04-19T15:35:42Z,1429457742,552b0850553fcbb97e3a7024,Late Twenties
3331,F,M,25,227,32,69,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Vaux-sous-Aubigny,2015-04-26T18:52:45Z,1430074365,552b9a71cc6da11b548b4591,Late Twenties
3332,F,none,24,1197,36,20,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-27T19:44:05Z,1430163845,552ba03e150ba0991e8b45c8,Early Twenties
3333,F,M,23,302,18,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausana,2015-04-18T16:40:19Z,1429375219,552ced67c66da1b05c8b4868,Early Twenties
3334,F,M,21,169,5,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Bad Krozingen,2015-04-18T12:59:31Z,1429361971,552c19b7c86da1fc5f8b490c,Early Twenties
3335,F,M,25,2128,49,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Neu-Ulm,2015-04-26T18:52:42Z,1430074362,5536ba740a6ea110788b4983,Late Twenties
3336,F,M,23,610,6,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Kirchheim unter Teck,2015-04-26T18:52:42Z,1430074362,552c2258e96da10f5e8b4858,Early Twenties
3337,F,none,25,603,14,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Bad Ems,2015-04-27T19:27:44Z,1430162864,5531568c170ba0b77e8b47f5,Late Twenties
3338,F,M,20,562,60,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausanne,2015-04-26T15:40:02Z,1430062802,552c2b9dcb6da179048b4903,Early Twenties
3339,F,F,23,299,8,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Frankfurt am Main,2015-04-27T19:37:49Z,1430163469,552c3e0ee66da14c5c8b45c1,Early Twenties
3340,F,M,22,221,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Renens,2015-04-20T15:16:23Z,1429542983,552c59cd553fcb63335cac0f,Early Twenties
3341,F,none,23,614,5,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Stuttgart,2015-04-27T19:43:05Z,1430163785,553cd4d6180ba0753e8b4a04,Early Twenties
3342,F,M,22,2045,29,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Stuttgart,2015-04-19T11:51:09Z,1429444269,552d4387190ba064378b45fe,Early Twenties
3343,F,none,25,1150,13,36,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Mainz,2015-04-27T19:30:12Z,1430163012,552d5824ca6da1459a8b46b0,Late Twenties
3344,F,none,22,716,26,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,La Fert√©-sous-Jouarre,2015-04-27T19:10:39Z,1430161839,552d6cc2ea6da185958b4569,Early Twenties
3345,F,M,25,450,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lutry,2015-04-26T18:09:55Z,1430071795,552d6c4dc66da1b6138b4b3f,Late Twenties
3346,F,M,19,872,32,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-26T18:32:20Z,1430073140,552d872a0c6ea1264e8b45a4,Early Twenties
3347,F,none,20,994,122,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5085∞ N, 8.0187∞ E",Frick,Frick,2015-04-19T11:49:00Z,1429444140,552e26af066ea1c81e8b4c18,Early Twenties
3348,F,M,23,318,13,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Varallo,2015-04-25T18:04:20Z,1429985060,552e3d79e76da1e3658b4586,Early Twenties
3349,F,M,19,278,0,2,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Montreux,2015-05-03T09:37:02Z,1430645822,552e5b6c066ea1d03e8b49c3,Early Twenties
3350,F,M,20,515,15,1,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Marignier,2015-04-26T13:14:33Z,1430054073,552e876d180ba0820b8b4a8f,Early Twenties
3351,F,M,25,354,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-26T11:20:53Z,1430047253,55393a47c76da1436b8b4686,Late Twenties
3352,F,none,24,783,31,1,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Senarclens,2015-05-02T11:55:34Z,1430567734,552ebf6f05eb129b1a8b45cb,Early Twenties
3353,F,M,19,720,11,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Romans-sur-Is√®re,2015-04-26T11:48:52Z,1430048932,5530bcafc76da1de0e8b4626,Early Twenties
3354,F,M,25,252,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Lausanne,2015-04-22T14:53:47Z,1429714427,552efceb553fcbd9280352bd,Late Twenties
3355,F,none,23,2568,82,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Emmen,2015-04-26T11:34:21Z,1430048061,552f7610cb6da13c898b459a,Early Twenties
3356,F,M,21,528,14,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Mudenbach,2015-04-19T11:52:41Z,1429444361,552f8c40140ba081578b45ec,Early Twenties
3357,F,M,22,346,19,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0339∞ N, 8.4253∞ E",Weggis,Chavannes-pr√®s-Renens,2015-04-19T09:14:27Z,1429434867,552fcfc1c76da190608b4c83,Early Twenties
3358,F,M,20,366,11,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6155∞ N, 7.0577∞ E",Bulle,Bulle,2015-05-03T05:29:22Z,1430630962,552fe31cc86da1fa8e8b4634,Early Twenties
3359,F,M,20,1520,51,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Waldshut-Tiengen,2015-04-26T03:40:01Z,1430019601,553049cd0a6ea124208b49bc,Early Twenties
3360,F,none,23,1602,40,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,M√ºnster,2015-04-27T19:36:15Z,1430163375,55300838076ea1ad198b4ea9,Early Twenties
3361,F,M,22,370,15,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6155∞ N, 7.0577∞ E",Bulle,Bulle,2015-04-26T13:00:27Z,1430053227,553016b4994b7083708b46b3,Early Twenties
3362,F,none,25,215,6,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Ventimiglia,2015-04-27T19:07:13Z,1430161633,55301f6c086ea15f7f8b4583,Late Twenties
3363,F,none,25,292,4,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Riedstadt,2015-04-27T19:13:10Z,1430161990,5534d4fdec6da171758b469a,Late Twenties
3364,F,M,21,3027,159,15,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Z√ºrich,2015-04-26T10:17:38Z,1430043458,5530b4dee66da1177c8b45b2,Early Twenties
3365,F,M,23,562,28,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.3833∞ N, 6.2348∞ E",Nyon,Nyon,2015-04-26T13:19:09Z,1430054349,5530f69cc56da16b728b4c96,Early Twenties
3366,F,M,23,565,15,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-19T11:52:31Z,1429444351,553115b11a0ba0205c8b4da4,Early Twenties
3367,F,M,20,675,16,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Moosseedorf,2015-04-26T10:02:38Z,1430042558,5538e1c8cd6da141358b45c7,Early Twenties
3368,F,M,24,209,13,20,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Belfort,2015-04-20T18:28:14Z,1429554494,55312c1d944b7073528b489e,Early Twenties
3369,F,M,24,793,11,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Aachen,2015-04-26T18:51:35Z,1430074295,55327d1c150ba0ec668b466e,Early Twenties
3370,F,M,20,519,10,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Rheinfelden (Baden),2015-04-26T09:05:24Z,1430039124,55313b601c0ba0ea7f8b46c3,Early Twenties
3371,F,M,24,760,37,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Le Grand-Saconnex,2015-04-26T13:23:20Z,1430054600,5531520ec46da1223e8b485d,Early Twenties
3372,F,M,19,318,10,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Feusisberg,2015-04-19T11:35:45Z,1429443345,55315da80b6ea106718b4d66,Early Twenties
3373,F,M,19,495,15,20,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Lyon-Saint-Exup√©ry a√©roport,2015-04-18T18:23:07Z,1429381387,55316dc1cd6da146918b45a8,Early Twenties
3374,F,M,23,950,14,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Freiburg im Breisgau,2015-05-03T08:00:57Z,1430640057,55317c27066ea1244e8b4735,Early Twenties
3375,F,M,20,519,33,2,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Albiez-Montrond,2015-04-18T22:01:16Z,1429394476,55318f9ecc6da1280d8b4576,Early Twenties
3376,F,M,23,447,10,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Ch√¢tillens,2015-04-24T15:01:06Z,1429887666,55319fee553fcbdb1930c7ea,Early Twenties
3377,F,M,25,244,5,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-19T11:51:38Z,1429444298,5532175f076ea123958b4e88,Late Twenties
3378,F,M,21,64,1,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-19T11:53:02Z,1429444382,553245eacb6da1c49f8b4e42,Early Twenties
3379,F,none,23,716,19,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Deizisau,2015-04-27T19:40:54Z,1430163654,5537dfc5140ba0d2718b500c,Early Twenties
3380,F,M,19,214,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Montreux,2015-04-25T20:41:29Z,1429994489,5532469de96da1b0488b48b2,Early Twenties
3381,F,M,24,720,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4628∞ N, 6.8419∞ E",Vevey,Corsier-sur-Vevey,2015-05-03T08:13:22Z,1430640802,55327a330a6ea1a98a8b4791,Early Twenties
3382,F,M,22,213,3,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Mannheim,2015-04-19T11:52:01Z,1429444321,55325d84cb6da1f52b8b48ce,Early Twenties
3383,F,M,23,207,4,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Zurich,2015-04-19T11:51:24Z,1429444284,55326e8e096ea126328b457a,Early Twenties
3384,F,none,20,318,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-19T11:53:33Z,1429444413,5532720b0b6ea12a4a8b4751,Early Twenties
3385,F,M,21,789,22,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0589∞ N, 6.9007∞ E",Cernier,Meyrin,2015-05-02T21:09:03Z,1430600943,553271f21a0ba0f8778b46a8,Early Twenties
3386,F,none,24,948,26,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Lich,2015-04-27T19:23:04Z,1430162584,55327a000c6ea17d048b49b2,Early Twenties
3387,F,M,22,86,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Worms,2015-04-19T11:54:14Z,1429444454,5532aaa9e66da1211c8b4579,Early Twenties
3388,F,M,19,430,9,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5085∞ N, 8.0187∞ E",Frick,Bulle,2015-04-26T08:54:22Z,1430038462,5532af68150ba0a5048b51b9,Early Twenties
3389,F,none,24,429,3,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Geilenkirchen,2015-04-27T19:38:28Z,1430163508,553e0bfbee6da18c538b53d3,Early Twenties
3390,F,M,19,341,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-21T10:14:28Z,1429611268,5532c185170ba0a62a8b5093,Early Twenties
3391,F,none,25,356,2,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Saarbr√ºcken,2015-04-27T19:39:37Z,1430163577,553d4767e66da12c708b4569,Late Twenties
3392,F,M,23,115,6,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Oberursel (Taunus),2015-04-19T11:51:44Z,1429444304,5532cf04ea6da1bb968b4af6,Early Twenties
3393,F,M,25,318,26,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausanne,2015-04-22T10:02:29Z,1429696949,5532e370c76da1115f8b4f3d,Late Twenties
3394,F,M,19,236,11,9,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Hautevelle,2015-04-19T11:54:48Z,1429444488,5532e600096ea1c5708b4595,Early Twenties
3395,F,M,19,34,1,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Tafers,2015-04-25T15:32:14Z,1429975934,5532f18b553fcbe7534a9ecd,Early Twenties
3396,F,M,24,258,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4051∞ N, 8.1290∞ E",Rupperswil,Renens,2015-04-25T15:24:18Z,1429975458,5532f1a9553fcbe7534a9f54,Early Twenties
3397,F,M,20,942,24,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Kenzingen,2015-04-26T11:32:39Z,1430047959,5532f9b7e86da1365a8b4cdc,Early Twenties
3398,F,none,20,63,2,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Friedrichshafen,2015-04-19T11:54:19Z,1429444459,553340ac0c6ea175038b4a76,Early Twenties
3399,F,M,21,324,5,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Zurich,2015-04-21T06:15:39Z,1429596939,55334c8be86da17a318b504f,Early Twenties
3400,F,M,24,15,1,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Cannes,2015-04-19T11:52:52Z,1429444372,5533803aca6da14e668b4750,Early Twenties
3401,F,M,20,592,4,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Rolle,2015-05-03T09:23:34Z,1430645014,553bdca1066ea1d5438b4fc8,Early Twenties
3402,F,M,22,79,2,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-19T11:53:33Z,1429444413,55336bb11a0ba0bf0f8b47db,Early Twenties
3403,F,none,22,505,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Karlsruhe,2015-04-27T19:09:30Z,1430161770,5533765d180ba026788b47e8,Early Twenties
3404,F,M,19,362,5,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Lausanne,2015-04-28T13:50:28Z,1430229028,5533902d086ea1237e8b4695,Early Twenties
3405,F,M,20,228,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3500∞ N, 7.9037∞ E",Olten,Besencens,2015-04-25T21:06:54Z,1429996014,55338db30b6ea1b7558b529b,Early Twenties
3406,F,M,25,1023,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4495∞ N, 8.5822∞ E",Kloten,Kriens,2015-04-30T08:40:48Z,1430383248,5533a770c46da13c288b471b,Late Twenties
3407,F,none,22,166,1,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Blumberg,2015-04-27T19:10:48Z,1430161848,5533bdb1ec6da18e868b4bc2,Early Twenties
3408,F,none,25,692,46,72,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Bergamo,2015-04-27T19:38:54Z,1430163534,5533c6d8cc6da1125a8b45b1,Late Twenties
3409,F,M,19,102,1,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Saint-Point-Lac,2015-04-26T12:05:49Z,1430049949,5533ce1fc76da16b758b46e0,Early Twenties
3410,F,none,21,590,34,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3152∞ N, 8.4681∞ E",Bonstetten,Bonstetten,2015-04-25T23:23:31Z,1430004211,5533e1a0096ea1b5348b4596,Early Twenties
3411,F,M,25,384,9,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2995∞ N, 8.6904∞ E",Egg,Estavayer-le-Lac,2015-04-26T12:37:34Z,1430051854,5533e0a1c66da1ba308b4b63,Late Twenties
3412,F,M,19,771,17,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5085∞ N, 8.0187∞ E",Frick,Grolley,2015-05-03T09:47:16Z,1430646436,5533e4e71c0ba0af068b519d,Early Twenties
3413,F,M,20,1359,101,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2128∞ N, 7.9893∞ E",Dagmersellen,Dagmersellen,2015-04-26T08:46:57Z,1430038017,5538e5750b6ea1ed538b484d,Early Twenties
3414,F,M,24,751,60,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Annecy,2015-05-03T07:46:07Z,1430639167,5533f479e56da1724a8b4589,Early Twenties
3415,F,none,23,925,42,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3500∞ N, 7.9037∞ E",Olten,Ostermundigen,2015-04-27T19:10:05Z,1430161805,55340d32e86da1c55e8b48d2,Early Twenties
3416,F,M,25,363,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Ebikon,2015-04-30T19:55:54Z,1430423754,55341c23066ea18d7f8b49eb,Late Twenties
3417,F,M,20,594,27,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0589∞ N, 6.9007∞ E",Cernier,Crissier,2015-04-26T16:43:23Z,1430066603,5536c538c96da1f34e8b4587,Early Twenties
3418,F,M,22,123,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2522∞ N, 6.9470∞ E",Monthey,Saint-Triphon,2015-04-26T05:46:15Z,1430027175,553442c5553fcbdc7ef1cb2f,Early Twenties
3419,F,M,20,483,11,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausanne,2015-04-26T15:17:38Z,1430061458,553442cf553fcbdc7ef1cb5e,Early Twenties
3420,F,M,21,1009,20,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-05-03T10:00:51Z,1430647251,554563d40b6ea1a5928b45e5,Early Twenties
3421,F,M,21,221,3,1,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Ch√¢teauroux-les-Alpes,2015-04-21T22:54:25Z,1429656865,553462f0cc6da10b088b458e,Early Twenties
3422,F,M,20,133,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6155∞ N, 7.0577∞ E",Bulle,Bulle,2015-04-26T11:15:04Z,1430046904,5534a041190ba067678b47f2,Early Twenties
3423,F,M,24,372,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Wollerau,2015-04-22T10:18:20Z,1429697900,5534ac71ed6da1eb698b4f87,Early Twenties
3424,F,M,19,149,8,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4051∞ N, 8.1290∞ E",Rupperswil,Renens,2015-04-22T08:05:53Z,1429689953,5534af9b140ba061088b4c2f,Early Twenties
3425,F,M,23,239,7,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Aosta,2015-04-20T08:19:52Z,1429517992,5534b19bcc6da17c248b458b,Early Twenties
3426,F,M,23,339,8,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Asti,2015-04-20T20:07:09Z,1429560429,5534b539cc6da168268b457b,Early Twenties
3427,F,M,21,176,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.7785∞ N, 6.6412∞ E",Yverdon-les-Bains,La Plage,2015-04-25T11:40:01Z,1429962001,5534ce67c96da163068b5012,Early Twenties
3428,F,M,20,584,8,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Ginebra,2015-04-26T13:02:20Z,1430053340,5534f2210a6ea13b038b4947,Early Twenties
3429,F,M,20,352,16,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5085∞ N, 8.0187∞ E",Frick,Frick,2015-04-25T06:23:10Z,1429942990,553527e91c0ba0ac148b45de,Early Twenties
3430,F,M,19,261,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2995∞ N, 8.6904∞ E",Egg,Epalinges,2015-04-26T12:59:36Z,1430053176,5535312dc86da10f6d8b4d74,Early Twenties
3431,F,M,20,635,28,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Berne,2015-04-26T10:22:29Z,1430043749,553622bb160ba0da058b4ee7,Early Twenties
3432,F,M,20,444,17,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Lausanne,2015-04-26T15:52:42Z,1430063562,5536c9ce180ba09c528b4584,Early Twenties
3433,F,M,25,247,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Prilly,2015-04-26T10:36:53Z,1430044613,55359492553fcbf6320510af,Late Twenties
3434,F,none,23,544,10,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Stuttgart,2015-04-27T19:38:48Z,1430163528,5538109bc86da1aa958b48c6,Early Twenties
3435,F,F,25,193,11,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Rheinbrohl,2015-04-27T19:27:16Z,1430162836,5535fae9150ba07e648b472a,Late Twenties
3436,F,M,20,295,5,17,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2995∞ N, 8.6904∞ E",Egg,Grandson,2015-04-26T13:19:59Z,1430054399,5536a291c86da1cb178b4c06,Early Twenties
3437,F,M,22,316,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Crissier,2015-04-27T19:21:56Z,1430162516,553735bb066ea149388b4f43,Early Twenties
